,Solic,prediccion
6397,168014,1
6398,168024,0
6399,168030,0
6400,168040,0
6401,168042,0
6402,168048,0
6403,168056,1
6404,168062,0
6405,168078,0
6406,168082,0
6407,168096,0
6408,168098,1
6409,168110,0
6410,168132,0
6411,168140,0
6412,168142,0
6413,168146,0
6414,168150,0
6415,168158,0
6416,168160,0
6417,168162,0
6418,168196,0
6419,168198,0
6420,168200,1
6421,168204,0
6422,168206,1
6423,168214,0
6424,168222,0
6425,168240,1
6426,168246,1
6427,168248,0
6428,168256,0
6429,168260,0
6430,168282,0
6431,168302,0
6432,168310,0
6433,168318,0
6434,168320,0
6435,168324,0
6436,168344,1
6437,168350,0
6438,168354,0
6439,168356,0
6440,168358,1
6441,168368,0
6442,168374,0
6443,168380,0
6444,168382,0
6445,168384,1
6446,168408,1
6447,168412,1
6448,168414,0
6449,168422,0
6450,168432,0
6451,168434,0
6452,168438,1
6453,168442,0
6454,168446,0
6455,168458,0
6456,168464,0
6457,168498,0
6458,168508,0
6459,168510,1
6460,168512,0
6461,168518,1
6462,168522,1
6463,168546,0
6464,168560,0
6465,168566,1
6466,168578,0
6467,168598,0
6468,168600,0
6469,168606,0
6470,168626,0
6471,168634,0
6472,168644,0
6473,168656,0
6474,168666,0
6475,168672,0
6476,168688,0
6477,168698,0
6478,168708,0
6479,168722,0
6480,168732,0
6481,168738,0
6482,168742,1
6483,168744,0
6484,168746,0
6485,168754,0
6486,168768,0
6487,168794,1
6488,168812,0
6489,168826,0
6490,168828,0
6491,168836,0
6492,168842,0
6493,168844,0
6494,168856,0
6495,168858,0
6496,168860,0
6497,168862,1
6498,168864,0
6499,168872,1
6500,168874,0
6501,168880,1
6502,168890,1
6503,168894,0
6504,168898,1
6505,168920,1
6506,168924,0
6507,168936,1
6508,168940,0
6509,168966,1
6510,168972,0
6511,168990,0
6512,168994,1
6513,169004,0
6514,169032,0
6515,169036,1
6516,169042,0
6517,169044,0
6518,169052,1
6519,169068,0
6520,169070,0
6521,169078,0
6522,169080,0
6523,169084,0
6524,169086,0
6525,169092,0
6526,169096,1
6527,169110,1
6528,169114,1
6529,169118,0
6530,169122,0
6531,169144,0
6532,169160,0
6533,169164,0
6534,169180,0
6535,169194,0
6536,169196,0
6537,169208,0
6538,169210,1
6539,169232,0
6540,169256,0
6541,169260,1
6542,169262,0
6543,169264,1
6544,169270,1
6545,169272,0
6546,169274,0
6547,169304,0
6548,169308,0
6549,169310,1
6550,169314,1
6551,169330,0
6552,169334,0
6553,169338,1
6554,169342,1
6555,169350,0
6556,169354,0
6557,169358,0
6558,169366,1
6559,169372,0
6560,169378,0
6561,169388,0
6562,169398,0
6563,169402,0
6564,169416,0
6565,169434,0
6566,169464,0
6567,169472,0
6568,169474,0
6569,169482,0
6570,169484,0
6571,169504,0
6572,169550,0
6573,169554,1
6574,169564,0
6575,169574,0
6576,169576,0
6577,169582,0
6578,169586,1
6579,169616,0
6580,169626,0
6581,169638,1
6582,169644,0
6583,169650,0
6584,169656,1
6585,169674,1
6586,169704,0
6587,169716,1
6588,169724,0
6589,169728,0
6590,169740,0
6591,169760,0
6592,169762,0
6593,169776,0
6594,169790,1
6595,169792,1
6596,169798,0
6597,169808,0
6598,169812,0
6599,169816,1
6600,169818,0
6601,169834,0
6602,169844,0
6603,169864,0
6604,169866,1
6605,169870,0
6606,169894,0
6607,169920,0
6608,169930,0
6609,169932,0
6610,169942,0
6611,169946,0
6612,169950,0
6613,169952,0
6614,169956,0
6615,169964,1
6616,169996,0
6617,170002,0
6618,170014,0
6619,170020,0
6620,170032,0
6621,170062,0
6622,170080,0
6623,170124,1
6624,170128,1
6625,170132,0
6626,170146,0
6627,170158,1
6628,170168,0
6629,170174,1
6630,170176,0
6631,170186,0
6632,170192,0
6633,170214,1
6634,170234,0
6635,170248,0
6636,170252,0
6637,170258,0
6638,170266,1
6639,170270,0
6640,170276,0
6641,170292,0
6642,170294,0
6643,170300,0
6644,170304,0
6645,170314,1
6646,170320,0
6647,170352,1
6648,170354,0
6649,170356,1
6650,170362,0
6651,170376,0
6652,170378,0
6653,170380,0
6654,170384,0
6655,170388,1
6656,170406,1
6657,170422,0
6658,170426,0
6659,170436,0
6660,170440,1
6661,170442,1
6662,170444,0
6663,170452,0
6664,170460,0
6665,170464,1
6666,170468,1
6667,170474,1
6668,170488,1
6669,170500,0
6670,170508,0
6671,170512,0
6672,170514,0
6673,170518,0
6674,170526,1
6675,170530,1
6676,170542,0
6677,170546,0
6678,170556,1
6679,170564,1
6680,170570,1
6681,170574,0
6682,170578,0
6683,170584,0
6684,170588,0
6685,170590,0
6686,170598,1
6687,170606,1
6688,170614,0
6689,170632,1
6690,170640,0
6691,170644,0
6692,170654,1
6693,170666,0
6694,170674,1
6695,170686,0
6696,170688,0
6697,170698,0
6698,170710,0
6699,170718,0
6700,170722,0
6701,170732,1
6702,170744,0
6703,170746,0
6704,170758,1
6705,170760,0
6706,170776,0
6707,170778,1
6708,170780,0
6709,170782,0
6710,170784,1
6711,170790,0
6712,170798,1
6713,170832,0
6714,170840,0
6715,170846,0
6716,170858,0
6717,170860,0
6718,170868,0
6719,170872,0
6720,170886,0
6721,170894,0
6722,170902,0
6723,170904,0
6724,170916,0
6725,170918,1
6726,170924,0
6727,170944,0
6728,170946,0
6729,170962,0
6730,170974,0
6731,170980,1
6732,170984,0
6733,171004,0
6734,171008,0
6735,171014,1
6736,171016,0
6737,171018,0
6738,171020,0
6739,171026,1
6740,171028,0
6741,171030,1
6742,171032,0
6743,171038,0
6744,171042,0
6745,171056,0
6746,171064,0
6747,171066,1
6748,171068,0
6749,171084,0
6750,171088,0
6751,171100,0
6752,171106,0
6753,171122,0
6754,171128,1
6755,171134,1
6756,171172,0
6757,171186,1
6758,171202,0
6759,171210,0
6760,171222,1
6761,171234,0
6762,171238,1
6763,171240,1
6764,171242,0
6765,171258,0
6766,171262,0
6767,171264,1
6768,171280,0
6769,171284,0
6770,171290,0
6771,171292,1
6772,171310,0
6773,171312,1
6774,171314,1
6775,171320,0
6776,171344,1
6777,171354,0
6778,171362,1
6779,171364,0
6780,171368,0
6781,171380,0
6782,171388,0
6783,171392,0
6784,171402,0
6785,171404,0
6786,171408,0
6787,171418,0
6788,171438,1
6789,171450,0
6790,171456,0
6791,171458,0
6792,171468,1
6793,171470,0
6794,171472,0
6795,171482,0
6796,171484,0
6797,171514,1
6798,171522,0
6799,171536,0
6800,171542,1
6801,171544,0
6802,171548,0
6803,171562,0
6804,171564,1
6805,171586,0
6806,171612,0
6807,171626,0
6808,171628,0
6809,171640,0
6810,171652,0
6811,171662,1
6812,171672,0
6813,171680,0
6814,171688,1
6815,171690,0
6816,171696,0
6817,171698,0
6818,171712,0
6819,171732,0
6820,171738,0
6821,171740,0
6822,171744,0
6823,171764,0
6824,171776,0
6825,171788,1
6826,171794,0
6827,171796,0
6828,171812,0
6829,171818,0
6830,171826,0
6831,171832,0
6832,171850,0
6833,171852,1
6834,171856,0
6835,171866,0
6836,171882,0
6837,171886,1
6838,171900,1
6839,171902,0
6840,171904,0
6841,171908,1
6842,171944,1
6843,171954,0
6844,171988,0
6845,172010,1
6846,172038,0
6847,172040,1
6848,172050,0
6849,172052,0
6850,172062,1
6851,172064,0
6852,172068,0
6853,172078,0
6854,172080,0
6855,172088,1
6856,172094,0
6857,172102,0
6858,172106,0
6859,172108,0
6860,172114,0
6861,172132,1
6862,172138,0
6863,172144,0
6864,172150,0
6865,172174,0
6866,172180,0
6867,172184,0
6868,172246,0
6869,172248,0
6870,172252,0
6871,172254,0
6872,172270,1
6873,172302,0
6874,172310,0
6875,172326,1
6876,172346,1
6877,172350,0
6878,172352,0
6879,172378,0
6880,172382,0
6881,172410,0
6882,172428,1
6883,172434,0
6884,172440,0
6885,172444,1
6886,172458,0
6887,172464,0
6888,172468,1
6889,172502,0
6890,172520,1
6891,172526,0
6892,172546,1
6893,172560,0
6894,172576,1
6895,172584,0
6896,172586,1
6897,172590,0
6898,172592,0
6899,172602,0
6900,172622,1
6901,172634,0
6902,172642,0
6903,172664,0
6904,172674,1
6905,172676,0
6906,172680,1
6907,172690,0
6908,172696,0
6909,172726,0
6910,172730,0
6911,172734,1
6912,172738,0
6913,172770,0
6914,172782,0
6915,172790,1
6916,172810,1
6917,172812,1
6918,172816,1
6919,172836,0
6920,172838,0
6921,172842,1
6922,172852,0
6923,172868,1
6924,172872,0
6925,172884,0
6926,172902,0
6927,172906,0
6928,172912,0
6929,172920,0
6930,172928,0
6931,172940,1
6932,172952,0
6933,172958,0
6934,172962,0
6935,172972,0
6936,172980,0
6937,172994,0
6938,173008,1
6939,173010,1
6940,173030,0
6941,173064,1
6942,173070,0
6943,173080,0
6944,173082,0
6945,173094,0
6946,173096,1
6947,173098,1
6948,173114,0
6949,173118,0
6950,173134,1
6951,173158,0
6952,173178,0
6953,173184,0
6954,173206,0
6955,173208,0
6956,173212,0
6957,173230,0
6958,173240,0
6959,173246,1
6960,173248,0
6961,173250,0
6962,173268,0
6963,173272,1
6964,173292,1
6965,173294,0
6966,173318,0
6967,173320,1
6968,173328,0
6969,173334,0
6970,173342,0
6971,173356,0
6972,173366,1
6973,173386,0
6974,173388,1
6975,173390,0
6976,173408,0
6977,173436,1
6978,173438,0
6979,173440,0
6980,173448,1
6981,173452,1
6982,173454,1
6983,173458,0
6984,173470,0
6985,173488,0
6986,173504,0
6987,173506,1
6988,173518,0
6989,173534,0
6990,173554,0
6991,173558,0
6992,173560,0
6993,173570,0
6994,173586,0
6995,173588,0
6996,173598,0
6997,173606,0
6998,173616,0
6999,173620,1
7000,173622,0
7001,173634,1
7002,173652,0
7003,173654,0
7004,173662,0
7005,173664,0
7006,173668,0
7007,173698,0
7008,173700,0
7009,173704,0
7010,173708,0
7011,173730,0
7012,173734,0
7013,173740,0
7014,173742,0
7015,173754,1
7016,173768,0
7017,173778,0
7018,173790,1
7019,173794,0
7020,173810,0
7021,173818,0
7022,173822,0
7023,173828,1
7024,173842,0
7025,173848,0
7026,173850,0
7027,173852,0
7028,173860,0
7029,173864,0
7030,173866,1
7031,173892,0
7032,173906,0
7033,173916,0
7034,173926,0
7035,173930,0
7036,173932,0
7037,173936,0
7038,173948,1
7039,173958,0
7040,173960,0
7041,173964,1
7042,173968,0
7043,173970,0
7044,173980,0
7045,173996,0
7046,173998,1
7047,174006,1
7048,174012,0
7049,174022,1
7050,174048,0
7051,174076,0
7052,174102,0
7053,174114,1
7054,174120,0
7055,174132,0
7056,174134,0
7057,174138,0
7058,174142,1
7059,174152,0
7060,174154,0
7061,174192,0
7062,174208,1
7063,174222,0
7064,174224,0
7065,174244,1
7066,174248,0
7067,174254,0
7068,174260,0
7069,174272,1
7070,174298,0
7071,174316,0
7072,174320,0
7073,174324,0
7074,174326,1
7075,174330,0
7076,174334,1
7077,174336,1
7078,174340,1
7079,174342,0
7080,174348,0
7081,174350,1
7082,174354,0
7083,174378,1
7084,174382,0
7085,174384,0
7086,174386,1
7087,174390,0
7088,174394,0
7089,174396,1
7090,174406,1
7091,174412,0
7092,174432,1
7093,174436,0
7094,174438,0
7095,174444,0
7096,174450,0
7097,174452,1
7098,174454,0
7099,174460,1
7100,174462,0
7101,174466,0
7102,174480,0
7103,174486,0
7104,174498,1
7105,174504,0
7106,174512,0
7107,174522,0
7108,174552,0
7109,174556,0
7110,174560,0
7111,174568,0
7112,174574,0
7113,174600,1
7114,174606,0
7115,174616,0
7116,174624,0
7117,174630,1
7118,174664,0
7119,174672,1
7120,174678,1
7121,174680,0
7122,174682,0
7123,174688,0
7124,174690,1
7125,174700,0
7126,174712,1
7127,174720,0
7128,174722,1
7129,174724,0
7130,174742,0
7131,174748,0
7132,174750,1
7133,174758,0
7134,174786,0
7135,174794,0
7136,174808,1
7137,174834,1
7138,174836,0
7139,174856,0
7140,174858,0
7141,174860,0
7142,174872,0
7143,174884,0
7144,174886,0
7145,174888,0
7146,174898,0
7147,174900,0
7148,174906,1
7149,174914,0
7150,174918,0
7151,174928,0
7152,174932,0
7153,174936,0
7154,174938,1
7155,174940,1
7156,174944,0
7157,174952,1
7158,174962,0
7159,174968,0
7160,174986,0
7161,174996,0
7162,175006,0
7163,175014,0
7164,175018,0
7165,175020,1
7166,175030,0
7167,175036,0
7168,175060,0
7169,175064,0
7170,175072,1
7171,175084,0
7172,175096,0
7173,175104,0
7174,175120,0
7175,175138,0
7176,175142,0
7177,175158,0
7178,175160,0
7179,175166,0
7180,175170,0
7181,175180,0
7182,175184,1
7183,175186,0
7184,175192,0
7185,175202,0
7186,175204,0
7187,175210,0
7188,175220,0
7189,175230,1
7190,175236,0
7191,175246,0
7192,175258,0
7193,175260,1
7194,175264,1
7195,175272,0
7196,175278,0
7197,175282,0
7198,175284,0
7199,175292,0
7200,175308,1
7201,175314,1
7202,175318,1
7203,175320,1
7204,175326,1
7205,175334,0
7206,175342,0
7207,175344,0
7208,175354,0
7209,175368,1
7210,175372,0
7211,175388,1
7212,175400,0
7213,175402,0
7214,175410,0
7215,175412,1
7216,175432,0
7217,175434,0
7218,175436,0
7219,175444,0
7220,175446,0
7221,175474,0
7222,175478,0
7223,175482,0
7224,175484,0
7225,175488,0
7226,175492,0
7227,175496,1
7228,175510,1
7229,175516,1
7230,175524,0
7231,175528,0
7232,175532,1
7233,175542,0
7234,175544,0
7235,175552,0
7236,175558,1
7237,175574,0
7238,175582,0
7239,175592,0
7240,175600,1
7241,175604,0
7242,175614,1
7243,175616,0
7244,175620,1
7245,175634,0
7246,175652,0
7247,175656,0
7248,175662,0
7249,175682,0
7250,175688,1
7251,175696,0
7252,175700,0
7253,175708,1
7254,175742,0
7255,175774,0
7256,175796,0
7257,175798,0
7258,175800,0
7259,175802,1
7260,175812,0
7261,175816,0
7262,175846,0
7263,175848,0
7264,175850,0
7265,175852,0
7266,175866,0
7267,175868,1
7268,175872,0
7269,175888,1
7270,175890,0
7271,175892,0
7272,175896,1
7273,175908,0
7274,175912,0
7275,175916,0
7276,175972,0
7277,175982,0
7278,175988,1
7279,175998,1
7280,176008,1
7281,176014,0
7282,176018,1
7283,176020,1
7284,176036,0
7285,176060,0
7286,176062,0
7287,176068,0
7288,176086,1
7289,176096,0
7290,176100,1
7291,176104,0
7292,176110,0
7293,176114,0
7294,176126,0
7295,176140,1
7296,176144,0
7297,176154,0
7298,176160,0
7299,176162,1
7300,176170,0
7301,176172,0
7302,176176,0
7303,176180,0
7304,176192,1
7305,176200,0
7306,176208,0
7307,176216,0
7308,176218,0
7309,176222,0
7310,176226,0
7311,176228,0
7312,176232,0
7313,176242,0
7314,176248,0
7315,176262,1
7316,176266,0
7317,176276,0
7318,176296,0
7319,176302,0
7320,176304,0
7321,176306,0
7322,176310,0
7323,176344,0
7324,176352,0
7325,176358,0
7326,176360,0
7327,176380,0
7328,176384,0
7329,176406,0
7330,176410,0
7331,176414,0
7332,176428,0
7333,176434,0
7334,176438,1
7335,176450,0
7336,176454,0
7337,176456,0
7338,176462,1
7339,176466,0
7340,176468,0
7341,176480,0
7342,176490,0
7343,176498,0
7344,176516,0
7345,176518,0
7346,176526,0
7347,176530,0
7348,176536,0
7349,176554,1
7350,176558,1
7351,176562,0
7352,176566,0
7353,176582,0
7354,176594,0
7355,176604,0
7356,176616,0
7357,176626,0
7358,176636,0
7359,176644,0
7360,176652,0
7361,176654,0
7362,176674,0
7363,176680,0
7364,176684,0
7365,176696,0
7366,176700,0
7367,176704,0
7368,176708,0
7369,176710,1
7370,176714,1
7371,176718,0
7372,176728,0
7373,176730,0
7374,176746,0
7375,176766,0
7376,176776,1
7377,176784,0
7378,176812,0
7379,176832,0
7380,176834,0
7381,176842,1
7382,176870,1
7383,176878,0
7384,176886,0
7385,176888,1
7386,176890,0
7387,176892,0
7388,176904,0
7389,176924,1
7390,176926,1
7391,176928,0
7392,176930,0
7393,176940,1
7394,176950,0
7395,176974,0
7396,176978,0
7397,176986,1
7398,176998,0
7399,177000,0
7400,177010,0
7401,177020,1
7402,177026,0
7403,177058,0
7404,177064,1
7405,177068,0
7406,177070,0
7407,177080,0
7408,177104,0
7409,177120,0
7410,177128,0
7411,177134,0
7412,177152,0
7413,177154,0
7414,177158,0
7415,177168,0
7416,177186,0
7417,177194,0
7418,177210,0
7419,177214,0
7420,177218,1
7421,177224,0
7422,177228,0
7423,177238,1
7424,177240,0
7425,177252,0
7426,177260,0
7427,177268,1
7428,177284,0
7429,177288,0
7430,177300,1
7431,177304,0
7432,177312,0
7433,177338,1
7434,177350,0
7435,177352,0
7436,177356,0
7437,177364,0
7438,177374,1
7439,177376,0
7440,177390,0
7441,177410,0
7442,177418,1
7443,177420,0
7444,177440,0
7445,177458,0
7446,177462,0
7447,177464,1
7448,177502,0
7449,177512,0
7450,177516,0
7451,177518,1
7452,177524,0
7453,177532,0
7454,177536,1
7455,177540,1
7456,177548,0
7457,177564,0
7458,177566,0
7459,177570,1
7460,177580,0
7461,177588,0
7462,177600,1
7463,177606,0
7464,177622,0
7465,177626,0
7466,177630,1
7467,177638,1
7468,177664,1
7469,177670,0
7470,177678,0
7471,177682,0
7472,177684,0
7473,177686,0
7474,177690,0
7475,177692,1
7476,177698,1
7477,177720,1
7478,177738,0
7479,177740,0
7480,177744,0
7481,177750,0
7482,177754,0
7483,177782,1
7484,177788,0
7485,177802,0
7486,177804,1
7487,177814,0
7488,177818,1
7489,177826,0
7490,177830,1
7491,177836,0
7492,177846,0
7493,177848,0
7494,177854,0
7495,177856,0
7496,177862,1
7497,177872,0
7498,177898,1
7499,177900,0
7500,177902,0
7501,177906,0
7502,177912,1
7503,177946,1
7504,177950,0
7505,177974,0
7506,177994,0
7507,177998,0
7508,178002,0
7509,178004,0
7510,178010,0
7511,178016,1
7512,178030,0
7513,178032,0
7514,178050,0
7515,178054,0
7516,178076,0
7517,178084,1
7518,178102,0
7519,178106,0
7520,178108,0
7521,178112,0
7522,178126,0
7523,178146,0
7524,178150,1
7525,178152,1
7526,178162,0
7527,178174,1
7528,178180,0
7529,178218,1
7530,178222,0
7531,178230,0
7532,178232,1
7533,178236,0
7534,178242,0
7535,178244,1
7536,178246,0
7537,178248,1
7538,178260,0
7539,178270,1
7540,178272,0
7541,178304,0
7542,178312,0
7543,178314,0
7544,178340,0
7545,178342,0
7546,178350,1
7547,178352,0
7548,178354,0
7549,178360,0
7550,178364,0
7551,178368,0
7552,178376,0
7553,178394,0
7554,178396,1
7555,178406,0
7556,178408,0
7557,178418,1
7558,178424,0
7559,178428,0
7560,178430,0
7561,178432,1
7562,178436,0
7563,178438,0
7564,178450,0
7565,178482,0
7566,178492,0
7567,178496,0
7568,178502,1
7569,178514,1
7570,178536,0
7571,178552,0
7572,178554,0
7573,178556,0
7574,178558,0
7575,178560,0
7576,178570,0
7577,178574,1
7578,178586,1
7579,178602,0
7580,178604,1
7581,178616,0
7582,178622,1
7583,178624,0
7584,178630,0
7585,178632,0
7586,178634,1
7587,178652,0
7588,178660,0
7589,178672,0
7590,178674,0
7591,178676,0
7592,178680,0
7593,178694,1
7594,178716,1
7595,178718,1
7596,178726,1
7597,178728,0
7598,178750,0
7599,178752,0
7600,178770,1
7601,178774,0
7602,178788,0
7603,178790,0
7604,178808,1
7605,178826,0
7606,178830,0
7607,178836,1
7608,178840,1
7609,178870,0
7610,178874,1
7611,178876,0
7612,178880,1
7613,178886,0
7614,178898,0
7615,178906,0
7616,178910,0
7617,178938,1
7618,178940,0
7619,178942,0
7620,178958,0
7621,178964,0
7622,178966,0
7623,178970,1
7624,178984,0
7625,179004,0
7626,179006,0
7627,179008,1
7628,179024,0
7629,179032,0
7630,179036,1
7631,179070,0
7632,179082,0
7633,179092,0
7634,179094,0
7635,179098,0
7636,179104,1
7637,179130,0
7638,179136,1
7639,179140,0
7640,179180,0
7641,179184,0
7642,179186,0
7643,179190,0
7644,179192,0
7645,179204,0
7646,179208,0
7647,179220,0
7648,179224,0
